id,gender,chipTime_16k,city,year,chipTime_21k,chipTime_32k,chipTime_42k,age,pace_16k,pace_21k,pace_32k,pace_change_16k_21k,pace_change_21k_32k
2526,1,7984.0,0,2024,12099.0,17725.0,25869.0,6.0,499.0,573.4123222748815,553.90625,-74.41232227488149,19.50607227488149
344,0,5454.0,0,2024,9442.0,17726.0,,1.0,340.875,447.4881516587677,553.9375,-106.61315165876772,-106.44934834123228
16255,0,9151.0,5,2024,11512.0,17728.0,,2.0,571.9375,545.5924170616113,554.0,26.345082938388714,-8.407582938388714
2228,0,7407.0,0,2024,10080.0,17730.0,,0.0,462.9375,477.7251184834123,554.0625,-14.787618483412302,-76.3373815165877
8915,0,8658.0,1,2024,10996.0,17732.0,,1.0,541.125,521.1374407582938,554.125,19.987559241706208,-32.98755924170621
3071,0,8643.0,0,2024,9113.0,17742.0,,0.0,540.1875,431.8957345971564,554.4375,108.29176540284362,-122.54176540284362
6852,1,7468.0,0,2025,9658.0,17745.0,,2.0,466.75,457.7251184834123,554.53125,9.024881516587698,-96.8061315165877
2828,0,8313.0,0,2024,10532.0,17745.0,24043.0,2.0,519.5625,499.14691943127957,554.53125,20.41558056872043,-55.38433056872043
6867,1,7491.0,0,2025,9831.0,17746.0,,2.0,468.1875,465.9241706161137,554.5625,2.263329383886287,-88.63832938388629
3651,0,3504.0,0,2025,9103.0,17749.0,,6.0,219.0,431.42180094786727,554.65625,-212.42180094786727,-123.23444905213273
16241,0,8944.0,5,2024,11058.0,17750.0,,2.0,559.0,524.0758293838862,554.6875,34.92417061611377,-30.61167061611377
2322,1,7573.0,0,2024,10839.0,17753.0,,2.0,473.3125,513.696682464455,554.78125,-40.384182464454966,-41.084567535545034
8908,1,8547.0,1,2024,10776.0,17756.0,,2.0,534.1875,510.71090047393363,554.875,23.476599526066366,-44.164099526066366
8904,0,8531.0,1,2024,10766.0,17758.0,,3.0,533.1875,510.2369668246445,554.9375,22.950533175355474,-44.700533175355474
5312,0,6748.0,0,2025,8612.0,17760.0,,2.0,421.75,408.15165876777246,555.0,13.59834123222754,-146.84834123222754
2558,0,7997.0,0,2024,10920.0,17760.0,,6.0,499.8125,517.5355450236966,555.0,-17.723045023696613,-37.46445497630339
5891,0,7246.0,0,2025,11420.0,17761.0,,2.0,452.875,541.2322274881516,555.03125,-88.35722748815158,-13.79902251184842
6179,1,7527.0,0,2025,10610.0,17763.0,,2.0,470.4375,502.84360189573454,555.09375,-32.40610189573454,-52.25014810426546
7184,1,8309.0,0,2025,10893.0,17766.0,,1.0,519.3125,516.255924170616,555.1875,3.0565758293839735,-38.93157582938397
7180,0,8306.0,0,2025,10894.0,17766.0,,2.0,519.125,516.303317535545,555.1875,2.821682464454966,-38.884182464454966
3054,0,8567.0,0,2024,13617.0,17766.0,,1.0,535.4375,645.3554502369668,555.1875,-109.91795023696682,90.16795023696682
665,0,5830.0,0,2024,9472.0,17771.0,25948.0,2.0,364.375,448.90995260663504,555.34375,-84.53495260663504,-106.43379739336496
7262,0,7916.0,0,2025,11150.0,17772.0,,1.0,494.75,528.4360189573459,555.375,-33.68601895734594,-26.938981042654063
2476,0,7926.0,0,2024,10138.0,17774.0,,5.0,495.375,480.47393364928905,555.4375,14.901066350710948,-74.96356635071095
3498,0,9805.0,0,2024,14114.0,17779.0,,1.0,612.8125,668.909952606635,555.59375,-56.09745260663499,113.31620260663499
1690,0,6985.0,0,2024,10775.0,17784.0,,4.0,436.5625,510.6635071090047,555.75,-74.10100710900468,-45.086492890995316
3497,0,9804.0,0,2024,14110.0,17784.0,,2.0,612.75,668.7203791469194,555.75,-55.97037914691941,112.97037914691941
3982,0,5333.0,0,2025,7710.0,17786.0,,0.0,333.3125,365.4028436018957,555.8125,-32.09034360189571,-190.4096563981043
7143,0,8247.0,0,2025,9965.0,17786.0,,3.0,515.4375,472.27488151658764,555.8125,43.16261848341236,-83.53761848341236
2475,0,7877.0,0,2024,10731.0,17789.0,21310.0,2.0,492.3125,508.5781990521327,555.90625,-16.265699052132675,-47.328050947867325
6299,1,6963.0,0,2025,10458.0,17794.0,,2.0,435.1875,495.63981042654024,556.0625,-60.45231042654024,-60.42268957345976
8823,0,7423.0,1,2024,9756.0,17796.0,,2.0,463.9375,462.3696682464455,556.125,1.5678317535545148,-93.75533175355451
15664,0,5463.0,5,2024,8480.0,17800.0,,4.0,341.4375,401.8957345971564,556.25,-60.45823459715638,-154.35426540284362
7350,0,8099.0,0,2025,11132.0,17803.0,,2.0,506.1875,527.5829383886255,556.34375,-21.395438388625507,-28.760811611374493
15425,1,7915.0,4,2024,9463.0,17806.0,,1.0,494.6875,448.48341232227483,556.4375,46.20408767772517,-107.95408767772517
5447,0,6882.0,0,2025,10380.0,17810.0,,1.0,430.125,491.94312796208527,556.5625,-61.81812796208527,-64.61937203791473
7239,0,8433.0,0,2025,11394.0,17810.0,,4.0,527.0625,540.0,556.5625,-12.9375,-16.5625
6528,0,7720.0,0,2025,11078.0,17813.0,,3.0,482.5,525.0236966824644,556.65625,-42.52369668246445,-31.632553317535553
6582,0,7795.0,0,2025,12321.0,17817.0,,2.0,487.1875,583.9336492890994,556.78125,-96.74614928909944,27.152399289099435
8941,0,9142.0,1,2024,12340.0,17817.0,,1.0,571.375,584.8341232227488,556.78125,-13.459123222748758,28.052873222748758
2017,1,7335.0,0,2024,10894.0,17818.0,25228.0,1.0,458.4375,516.303317535545,556.8125,-57.865817535545034,-40.509182464454966
2202,1,7647.0,0,2024,10457.0,17819.0,26523.0,2.0,477.9375,495.59241706161134,556.84375,-17.654917061611343,-61.25133293838866
7137,0,7726.0,0,2025,11428.0,17819.0,,3.0,482.875,541.611374407583,556.84375,-58.73637440758296,-15.232375592417043
5893,0,7262.0,0,2025,11925.0,17820.0,,4.0,453.875,565.1658767772511,556.875,-111.29087677725113,8.290876777251128
6849,0,8072.0,0,2025,11212.0,17821.0,,1.0,504.5,531.3744075829384,556.90625,-26.874407582938375,-25.531842417061625
5604,0,6407.0,0,2025,8904.0,17822.0,,2.0,400.4375,421.99052132701416,556.9375,-21.553021327014164,-134.94697867298584
7400,1,7389.0,0,2025,9929.0,17822.0,,3.0,461.8125,470.5687203791469,556.9375,-8.756220379146896,-86.3687796208531
7010,1,7634.0,0,2025,11125.0,17824.0,,1.0,477.125,527.2511848341231,557.0,-50.12618483412314,-29.748815165876863
8878,1,8184.0,1,2024,11086.0,17825.0,26145.0,3.0,511.5,525.4028436018957,557.03125,-13.902843601895711,-31.62840639810429
4976,0,6583.0,0,2025,8388.0,17828.0,,1.0,411.4375,397.53554502369667,557.125,13.90195497630333,-159.58945497630333
2355,0,7810.0,0,2024,10635.0,17828.0,,1.0,488.125,504.02843601895734,557.125,-15.903436018957336,-53.096563981042664
5212,0,6782.0,0,2025,9349.0,17829.0,,1.0,423.875,443.0805687203791,557.15625,-19.20556872037912,-114.07568127962088
7982,0,9640.0,0,2025,10469.0,17830.0,,2.0,602.5,496.16113744075824,557.1875,106.33886255924176,-61.02636255924176
7084,0,7789.0,0,2025,11022.0,17831.0,,2.0,486.8125,522.3696682464455,557.21875,-35.557168246445485,-34.849081753554515
5593,0,6931.0,0,2025,10169.0,17833.0,,0.0,433.1875,481.94312796208527,557.28125,-48.75562796208527,-75.33812203791473
2074,1,7247.0,0,2024,11115.0,17834.0,24529.0,1.0,452.9375,526.7772511848341,557.3125,-73.83975118483409,-30.535248815165914
261,0,5108.0,0,2024,12060.0,17835.0,23100.0,1.0,319.25,571.563981042654,557.34375,-252.31398104265395,14.22023104265395
7981,1,7206.0,0,2025,10471.0,17836.0,,2.0,450.375,496.2559241706161,557.375,-45.88092417061608,-61.11907582938392
560,0,5868.0,0,2024,8072.0,17839.0,21392.0,8.0,366.75,382.5592417061611,557.46875,-15.809241706161117,-174.90950829383888
1953,0,7192.0,0,2024,11522.0,17839.0,,6.0,449.5,546.0663507109005,557.46875,-96.56635071090045,-11.402399289099549
1744,0,7091.0,0,2024,8714.0,17842.0,,5.0,443.1875,412.9857819905213,557.5625,30.201718009478725,-144.57671800947872
14160,0,8226.0,2,2024,10439.0,17845.0,,1.0,514.125,494.73933649289097,557.65625,19.38566350710903,-62.91691350710903
14238,1,9122.0,2,2024,13336.0,17855.0,,1.0,570.125,632.0379146919431,557.96875,-61.912914691943115,74.06916469194312
6171,0,7497.0,0,2025,11684.0,17857.0,,1.0,468.5625,553.7440758293839,558.03125,-85.18157582938386,-4.28717417061614
2679,1,8216.0,0,2024,12003.0,17857.0,27465.0,4.0,513.5,568.8625592417061,558.03125,-55.362559241706094,10.831309241706094
2920,1,8370.0,0,2024,11002.0,17860.0,25193.0,3.0,523.125,521.4218009478673,558.125,1.7031990521327316,-36.70319905213273
1966,0,7224.0,0,2024,9705.0,17861.0,,3.0,451.5,459.95260663507105,558.15625,-8.45260663507105,-98.20364336492895
1970,0,7334.0,0,2024,10333.0,17861.0,27900.0,1.0,458.375,489.7156398104265,558.15625,-31.340639810426524,-68.44061018957348
7349,0,8044.0,0,2025,10822.0,17866.0,,2.0,502.75,512.8909952606634,558.3125,-10.14099526066343,-45.42150473933657
715,0,5865.0,0,2024,10355.0,17877.0,,2.0,366.5625,490.7582938388625,558.65625,-124.19579383886253,-67.89795616113747
751,0,5798.0,0,2024,12092.0,17890.0,,3.0,362.375,573.0805687203791,559.0625,-210.70556872037912,14.01806872037912
15682,0,5575.0,5,2024,9156.0,17892.0,,1.0,348.4375,433.9336492890995,559.125,-85.49614928909949,-125.19135071090051
869,0,6156.0,0,2024,10341.0,17894.0,,2.0,384.75,490.0947867298578,559.1875,-105.34478672985779,-69.09271327014221
2186,0,7580.0,0,2024,10886.0,17894.0,,4.0,473.75,515.9241706161137,559.1875,-42.174170616113656,-43.263329383886344
5873,1,7117.0,0,2025,10644.0,17903.0,,2.0,444.8125,504.4549763033175,559.46875,-59.642476303317494,-55.013773696682506
14180,0,8355.0,2,2024,12128.0,17911.0,27962.0,2.0,522.1875,574.7867298578199,559.71875,-52.599229857819864,15.067979857819864
4730,0,5760.0,0,2025,7797.0,17919.0,,5.0,360.0,369.5260663507109,559.96875,-9.526066350710892,-190.4426836492891
6441,1,7112.0,0,2025,10287.0,17920.0,,1.0,444.5,487.53554502369667,560.0,-43.03554502369667,-72.46445497630333
6781,1,7451.0,0,2025,11096.0,17920.0,,4.0,465.6875,525.8767772511848,560.0,-60.18927725118476,-34.12322274881524
6706,1,7343.0,0,2025,12120.0,17924.0,,2.0,458.9375,574.4075829383886,560.125,-115.4700829383886,14.2825829383886
2944,0,8472.0,0,2024,10793.0,17929.0,,1.0,529.5,511.51658767772506,560.28125,17.983412322274944,-48.764662322274944
4178,0,5537.0,0,2025,13151.0,17929.0,,1.0,346.0625,623.2701421800947,560.28125,-277.2076421800947,62.988892180094695
1143,0,6279.0,0,2024,9935.0,17931.0,,2.0,392.4375,470.8530805687204,560.34375,-78.41558056872037,-89.49066943127963
3073,1,8859.0,0,2024,11899.0,17933.0,26560.0,1.0,553.6875,563.9336492890994,560.40625,-10.246149289099435,3.527399289099435
5825,0,6627.0,0,2025,9036.0,17934.0,,2.0,414.1875,428.2464454976303,560.4375,-14.058945497630305,-132.1910545023697
5723,0,6435.0,0,2025,9598.0,17937.0,,3.0,402.1875,454.8815165876777,560.53125,-52.69401658767771,-105.64973341232229
2687,1,8271.0,0,2024,10967.0,17937.0,23641.0,2.0,516.9375,519.7630331753554,560.53125,-2.8255331753554174,-40.76821682464458
6368,0,7060.0,0,2025,10017.0,17939.0,,1.0,441.25,474.73933649289097,560.59375,-33.48933649289097,-85.85441350710903
1756,0,7052.0,0,2024,11833.0,17948.0,22894.0,4.0,440.75,560.8056872037914,560.875,-120.05568720379142,-0.06931279620857822
2038,0,7351.0,0,2024,9557.0,17949.0,24004.0,0.0,459.4375,452.9383886255924,560.90625,6.499111374407619,-107.96786137440762
5690,0,6929.0,0,2025,7933.0,17950.0,,0.0,433.0625,375.9715639810426,560.9375,57.09093601895739,-184.9659360189574
15120,0,6065.0,4,2024,9474.0,17950.0,,3.0,379.0625,449.00473933649283,560.9375,-69.94223933649283,-111.93276066350717
4593,0,6143.0,0,2025,9479.0,17950.0,,4.0,383.9375,449.2417061611374,560.9375,-65.30420616113742,-111.69579383886258
6967,0,7627.0,0,2025,9205.0,17952.0,,1.0,476.6875,436.2559241706161,561.0,40.43157582938392,-124.74407582938392
3337,1,9492.0,0,2024,14765.0,17953.0,,4.0,593.25,699.7630331753554,561.03125,-106.51303317535542,138.73178317535542
1765,0,6895.0,0,2024,10307.0,17955.0,24805.0,0.0,430.9375,488.48341232227483,561.09375,-57.54591232227483,-72.61033767772517
6679,0,7749.0,0,2025,9571.0,17957.0,,1.0,484.3125,453.6018957345971,561.15625,30.71060426540288,-107.55435426540288
2530,1,7873.0,0,2024,10490.0,17957.0,,2.0,492.0625,497.15639810426535,561.15625,-5.0938981042653495,-63.99985189573465
2395,0,7856.0,0,2024,11036.0,17957.0,25959.0,4.0,491.0,523.0331753554502,561.15625,-32.033175355450226,-38.123074644549774
7129,0,7780.0,0,2025,10808.0,17961.0,,1.0,486.25,512.2274881516587,561.28125,-25.97748815165869,-49.05376184834131
2185,1,7470.0,0,2024,10644.0,17963.0,23246.0,2.0,466.875,504.4549763033175,561.34375,-37.579976303317494,-56.888773696682506
6567,0,7243.0,0,2025,10035.0,17969.0,,3.0,452.6875,475.59241706161134,561.53125,-22.904917061611343,-85.93883293838866
2870,1,8305.0,0,2024,11662.0,17972.0,,2.0,519.0625,552.7014218009479,561.625,-33.638921800947855,-8.923578199052145
679,1,5960.0,0,2024,9390.0,17977.0,,4.0,372.5,445.02369668246445,561.78125,-72.52369668246445,-116.75755331753555
2639,1,8225.0,0,2024,11153.0,17977.0,,2.0,514.0625,528.5781990521326,561.78125,-14.515699052132618,-33.20305094786738
8014,1,8926.0,0,2025,11185.0,17977.0,,9.0,557.875,530.0947867298578,561.78125,27.780213270142212,-31.686463270142212
1281,0,6651.0,0,2024,9718.0,17978.0,24891.0,4.0,415.6875,460.5687203791469,561.8125,-44.881220379146896,-101.2437796208531
5332,0,6811.0,0,2025,9810.0,17982.0,,5.0,425.6875,464.9289099526066,561.9375,-39.2414099526066,-97.0085900473934
1509,0,6570.0,0,2024,10676.0,17984.0,23327.0,4.0,410.625,505.9715639810426,562.0,-95.3465639810426,-56.02843601895739
1583,1,6692.0,0,2024,9498.0,17988.0,,1.0,418.25,450.1421800947867,562.125,-31.89218009478668,-111.98281990521332
923,0,6168.0,0,2024,12553.0,17988.0,24781.0,2.0,385.5,594.9289099526065,562.125,-209.42890995260655,32.803909952606546
2358,1,7565.0,0,2024,10656.0,17991.0,,2.0,472.8125,505.02369668246445,562.21875,-32.21119668246445,-57.19505331753555
2595,1,8172.0,0,2024,9735.0,17993.0,,1.0,510.75,461.3744075829384,562.28125,49.375592417061625,-100.90684241706163
1964,0,7304.0,0,2024,10218.0,17993.0,24120.0,2.0,456.5,484.26540284360186,562.28125,-27.765402843601862,-78.01584715639814
3124,0,8983.0,0,2024,11932.0,17994.0,,1.0,561.4375,565.4976303317535,562.3125,-4.0601303317534985,3.1851303317534985
2092,0,7494.0,0,2024,10265.0,17995.0,23978.0,2.0,468.375,486.4928909952606,562.34375,-18.11789099526061,-75.85085900473939
2068,1,7494.0,0,2024,11364.0,17997.0,27529.0,2.0,468.375,538.5781990521326,562.40625,-70.20319905213262,-23.828050947867382
2913,0,8422.0,0,2024,11400.0,17998.0,,2.0,526.375,540.2843601895735,562.4375,-13.909360189573476,-22.153139810426524
1556,0,6904.0,0,2024,11899.0,17999.0,21134.0,4.0,431.5,563.9336492890994,562.46875,-132.43364928909944,1.464899289099435
6355,0,7583.0,0,2025,10714.0,18000.0,,2.0,473.9375,507.7725118483412,562.5,-33.835011848341196,-54.727488151658804
7282,0,7952.0,0,2025,10965.0,18003.0,,3.0,497.0,519.6682464454976,562.59375,-22.66824644549763,-42.92550355450237
3266,1,9065.0,0,2024,12994.0,18005.0,,2.0,566.5625,615.8293838862559,562.65625,-49.26688388625587,53.17313388625587
14142,1,7961.0,2,2024,11230.0,18008.0,,2.0,497.5625,532.2274881516587,562.75,-34.66498815165869,-30.52251184834131
2836,0,8417.0,0,2024,12222.0,18008.0,,1.0,526.0625,579.2417061611374,562.75,-53.17920616113736,16.49170616113736
171,0,4877.0,0,2024,6978.0,18010.0,,2.0,304.8125,330.71090047393363,562.8125,-25.898400473933634,-232.10159952606637
5594,1,7043.0,0,2025,10359.0,18012.0,,1.0,440.1875,490.94786729857816,562.875,-50.76036729857816,-71.92713270142184
5682,0,6969.0,0,2025,10767.0,18013.0,,1.0,435.5625,510.2843601895734,562.90625,-74.72186018957342,-52.62188981042658
2715,1,8155.0,0,2024,12260.0,18013.0,,4.0,509.6875,581.042654028436,562.90625,-71.355154028436,18.136404028436004
14982,0,4856.0,4,2024,10096.0,18018.0,,2.0,303.5,478.48341232227483,563.0625,-174.98341232227483,-84.57908767772517
2221,0,7427.0,0,2024,11179.0,18018.0,,0.0,464.1875,529.8104265402843,563.0625,-65.62292654028431,-33.25207345971569
15371,0,7428.0,4,2024,10750.0,18021.0,,1.0,464.25,509.47867298578194,563.15625,-45.22867298578194,-53.67757701421806
4016,0,5350.0,0,2025,7649.0,18022.0,,3.0,334.375,362.5118483412322,563.1875,-28.136848341232223,-200.67565165876778
2911,1,8628.0,0,2024,11612.0,18025.0,26569.0,6.0,539.25,550.3317535545024,563.28125,-11.08175355450237,-12.94949644549763
16095,0,7811.0,5,2024,10759.0,18029.0,26762.0,2.0,488.1875,509.90521327014216,563.40625,-21.717713270142156,-53.501036729857844
14599,0,7397.0,3,2024,9594.0,18033.0,24640.0,8.0,462.3125,454.6919431279621,563.53125,7.620556872037923,-108.83930687203792
3276,1,9386.0,0,2024,11236.0,18039.0,,2.0,586.625,532.5118483412322,563.71875,54.11315165876783,-31.206901658767833
5858,1,7131.0,0,2025,9722.0,18040.0,,2.0,445.6875,460.7582938388625,563.75,-15.070793838862528,-102.99170616113747
16286,1,9678.0,5,2024,12802.0,18042.0,,1.0,604.875,606.7298578199052,563.8125,-1.8548578199051917,42.91735781990519
5560,0,6993.0,0,2025,10630.0,18043.0,,1.0,437.0625,503.79146919431275,563.84375,-66.72896919431275,-60.052280805687246
16195,0,8286.0,5,2024,10891.0,18045.0,,1.0,517.875,516.1611374407582,563.90625,1.7138625592417611,-47.74511255924176
2690,0,8275.0,0,2024,10846.0,18048.0,24011.0,4.0,517.1875,514.0284360189573,564.0,3.1590639810426637,-49.971563981042664
6002,0,7357.0,0,2025,9919.0,18049.0,,4.0,459.8125,470.0947867298578,564.03125,-10.282286729857788,-93.93646327014221
2380,1,7781.0,0,2024,10348.0,18049.0,,3.0,486.3125,490.42654028436016,564.03125,-4.114040284360158,-73.60470971563984
5794,1,7137.0,0,2025,9623.0,18051.0,,1.0,446.0625,456.06635071090045,564.09375,-10.003850710900451,-108.02739928909955
2349,0,7648.0,0,2024,11758.0,18052.0,25620.0,3.0,478.0,557.2511848341231,564.125,-79.25118483412314,-6.873815165876863
2265,1,7660.0,0,2024,10297.0,18055.0,28197.0,1.0,478.75,488.0094786729857,564.21875,-9.259478672985722,-76.20927132701428
5796,1,6996.0,0,2025,10500.0,18056.0,,4.0,437.25,497.63033175355446,564.25,-60.38033175355446,-66.61966824644554
15929,0,6950.0,5,2024,9992.0,18061.0,,1.0,434.375,473.5545023696682,564.40625,-39.17950236966823,-90.85174763033177
1106,0,6285.0,0,2024,10531.0,18061.0,,5.0,392.8125,499.0995260663507,564.40625,-106.28702606635068,-65.30672393364932
1697,1,6853.0,0,2024,11019.0,18065.0,24372.0,1.0,428.3125,522.2274881516587,564.53125,-93.91498815165869,-42.30376184834131
2016,1,7209.0,0,2024,10766.0,18067.0,24374.0,2.0,450.5625,510.2369668246445,564.59375,-59.674466824644526,-54.356783175355474
2989,1,8723.0,0,2024,11471.0,18072.0,26585.0,1.0,545.1875,543.6492890995261,564.75,1.5382109004739277,-21.100710900473928
14127,0,7819.0,2,2024,10717.0,18076.0,,2.0,488.6875,507.91469194312793,564.875,-19.227191943127934,-56.960308056872066
2799,0,8501.0,0,2024,10136.0,18077.0,,1.0,531.3125,480.37914691943126,564.90625,50.933353080568736,-84.52710308056874
5642,0,6501.0,0,2025,9515.0,18078.0,,2.0,406.3125,450.94786729857816,564.9375,-44.63536729857816,-113.98963270142184
14591,1,7300.0,3,2024,9954.0,18080.0,,5.0,456.25,471.75355450236964,565.0,-15.503554502369639,-93.24644549763036
2400,0,7886.0,0,2024,10216.0,18081.0,,2.0,492.875,484.170616113744,565.03125,8.704383886255982,-80.86063388625598
6710,1,8001.0,0,2025,11070.0,18086.0,,3.0,500.0625,524.6445497630332,565.1875,-24.582049763033183,-40.54295023696682
4308,0,5829.0,0,2025,9668.0,18087.0,,1.0,364.3125,458.1990521327014,565.21875,-93.88655213270141,-107.01969786729859
15703,0,5707.0,5,2024,7468.0,18092.0,,4.0,356.6875,353.9336492890995,565.375,2.753850710900508,-211.4413507109005
14177,1,8378.0,2,2024,10608.0,18093.0,25804.0,3.0,523.625,502.74881516587675,565.40625,20.87618483412325,-62.65743483412325
5700,1,7130.0,0,2025,10465.0,18096.0,,6.0,445.625,495.9715639810426,565.5,-50.34656398104261,-69.5284360189574
999,1,6143.0,0,2024,10974.0,18096.0,23937.0,1.0,383.9375,520.0947867298578,565.5,-136.1572867298578,-45.40521327014221
6954,0,4443.0,0,2025,11518.0,18099.0,,3.0,277.6875,545.8767772511848,565.59375,-268.18927725118476,-19.716972748815238
6526,0,7800.0,0,2025,10045.0,18105.0,,5.0,487.5,476.06635071090045,565.78125,11.433649289099549,-89.71489928909955
15532,0,9040.0,4,2024,11580.0,18107.0,16320.0,3.0,565.0,548.8151658767772,565.84375,16.1848341232228,-17.0285841232228
8896,1,8418.0,1,2024,11031.0,18108.0,,8.0,526.125,522.7962085308056,565.875,3.328791469194357,-43.07879146919436
16083,0,7746.0,5,2024,10495.0,18121.0,,3.0,484.125,497.39336492890993,566.28125,-13.268364928909932,-68.88788507109007
1760,0,7118.0,0,2024,10005.0,18123.0,,2.0,444.875,474.170616113744,566.34375,-29.295616113744018,-92.17313388625598
2540,0,8047.0,0,2024,11420.0,18129.0,28375.0,5.0,502.9375,541.2322274881516,566.53125,-38.29472748815158,-25.29902251184842
3077,0,8947.0,0,2024,9304.0,18133.0,25266.0,1.0,559.1875,440.94786729857816,566.65625,118.23963270142184,-125.70838270142184
5487,0,6352.0,0,2025,8770.0,18134.0,,4.0,397.0,415.63981042654024,566.6875,-18.639810426540237,-151.04768957345976
1229,0,6573.0,0,2024,9124.0,18134.0,27490.0,1.0,410.8125,432.4170616113744,566.6875,-21.60456161137438,-134.27043838862562
2680,0,8218.0,0,2024,12000.0,18134.0,28248.0,4.0,513.625,568.7203791469194,566.6875,-55.09537914691941,2.032879146919413
6243,0,6956.0,0,2025,10098.0,18135.0,,8.0,434.75,478.5781990521327,566.71875,-43.828199052132675,-88.14055094786733
7218,1,7894.0,0,2025,10169.0,18135.0,,1.0,493.375,481.94312796208527,566.71875,11.43187203791473,-84.77562203791473
4866,0,6361.0,0,2025,8689.0,18139.0,,6.0,397.5625,411.80094786729853,566.84375,-14.238447867298532,-155.04280213270147
5164,0,6623.0,0,2025,8961.0,18139.0,,2.0,413.9375,424.6919431279621,566.84375,-10.754443127962077,-142.15180687203792
3005,1,8664.0,0,2024,11962.0,18142.0,25870.0,7.0,541.5,566.9194312796208,566.9375,-25.419431279620767,-0.018068720379233127
8861,0,7935.0,1,2024,10669.0,18144.0,25648.0,,495.9375,505.63981042654024,567.0,-9.702310426540237,-61.36018957345976
6142,1,7448.0,0,2025,10691.0,18144.0,,4.0,465.5,506.68246445497624,567.0,-41.18246445497624,-60.31753554502376
2542,0,8083.0,0,2024,11489.0,18151.0,24517.0,6.0,505.1875,544.5023696682464,567.21875,-39.31486966824639,-22.716380331753612
7357,0,8473.0,0,2025,8085.0,18153.0,,1.0,529.5625,383.17535545023696,567.28125,146.38714454976304,-184.10589454976304
5880,0,6692.0,0,2025,10394.0,18154.0,,1.0,418.25,492.60663507109,567.3125,-74.35663507109001,-74.70586492890999
16100,0,7828.0,5,2024,9952.0,18162.0,,2.0,489.25,471.6587677725118,567.5625,17.591232227488206,-95.9037322274882
2407,1,7787.0,0,2024,10582.0,18164.0,,3.0,486.6875,501.5165876777251,567.625,-14.829087677725113,-66.10841232227489
897,0,6052.0,0,2024,7160.0,18170.0,21746.0,2.0,378.25,339.33649289099526,567.8125,38.91350710900474,-228.47600710900474
15921,0,6949.0,5,2024,8759.0,18172.0,,1.0,434.3125,415.11848341232223,567.875,19.194016587677766,-152.75651658767777
6853,0,7451.0,0,2025,10074.0,18176.0,,5.0,465.6875,477.4407582938388,568.0,-11.753258293838826,-90.55924170616117
2873,0,8283.0,0,2024,11320.0,18181.0,27030.0,5.0,517.6875,536.4928909952606,568.15625,-18.80539099526061,-31.66335900473939
2871,1,8281.0,0,2024,11319.0,18183.0,27031.0,2.0,517.5625,536.4454976303317,568.21875,-18.882997630331715,-31.773252369668285
5905,1,7193.0,0,2025,11128.0,18186.0,,4.0,449.5625,527.3933649289099,568.3125,-77.83086492890993,-40.91913507109007
16263,1,9287.0,5,2024,13124.0,18190.0,28013.0,1.0,580.4375,621.9905213270142,568.4375,-41.55302132701422,53.55302132701422
7243,1,7922.0,0,2025,10962.0,18193.0,,4.0,495.125,519.5260663507108,568.53125,-24.401066350710835,-49.005183649289165
2079,1,7344.0,0,2024,9549.0,18201.0,,2.0,459.0,452.5592417061611,568.78125,6.440758293838883,-116.22200829383888
6176,1,6933.0,0,2025,11397.0,18202.0,,2.0,433.3125,540.1421800947867,568.8125,-106.82968009478668,-28.67031990521332
7466,1,8638.0,0,2025,12072.0,18205.0,,2.0,539.875,572.1327014218009,568.90625,-32.2577014218009,3.2264514218009026
3449,1,9872.0,0,2024,12542.0,18208.0,26846.0,2.0,617.0,594.4075829383886,569.0,22.5924170616114,25.4075829383886
2350,0,7717.0,0,2024,11956.0,18210.0,27660.0,5.0,482.3125,566.6350710900474,569.0625,-84.3225710900474,-2.427428909952596
16069,0,7657.0,5,2024,10605.0,18212.0,23952.0,5.0,478.5625,502.60663507109,569.125,-24.04413507109001,-66.51836492890999
15137,0,6154.0,4,2024,11434.0,18213.0,,1.0,384.625,541.8957345971563,569.15625,-157.27073459715632,-27.26051540284368
7043,0,8279.0,0,2025,11685.0,18213.0,,1.0,517.4375,553.7914691943128,569.15625,-36.353969194312754,-15.364780805687246
2656,0,8089.0,0,2024,10663.0,18222.0,,1.0,505.5625,505.3554502369668,569.4375,0.2070497630331829,-64.08204976303318
2855,0,8395.0,0,2024,11085.0,18229.0,,1.0,524.6875,525.3554502369668,569.65625,-0.6679502369668171,-44.30079976303318
15643,1,5318.0,5,2024,7407.0,18231.0,,4.0,332.375,351.042654028436,569.71875,-18.667654028436004,-218.676095971564
5887,0,6668.0,0,2025,9536.0,18231.0,,1.0,416.75,451.94312796208527,569.71875,-35.19312796208527,-117.77562203791473
8793,0,7263.0,1,2024,9607.0,18244.0,,2.0,453.9375,455.30805687203787,570.125,-1.3705568720378665,-114.81694312796213
8792,1,7280.0,1,2024,9607.0,18245.0,,2.0,455.0,455.30805687203787,570.15625,-0.30805687203786647,-114.84819312796213
1326,0,6521.0,0,2024,10572.0,18252.0,26279.0,2.0,407.5625,501.042654028436,570.375,-93.480154028436,-69.332345971564
2596,0,7983.0,0,2024,11274.0,18252.0,,1.0,498.9375,534.3127962085308,570.375,-35.37529620853081,-36.06220379146919
6235,0,6955.0,0,2025,8681.0,18253.0,,0.0,434.6875,411.42180094786727,570.40625,23.26569905213273,-158.98444905213273
